探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
12,19.67,48931208,2487858.86,220,11654291,1714799,0,439786,3898086,3183,165,0,0,0,-5.46,E7
12,10.11,21679082,2144108.59,199,13459645,2475233,0,790019,6931639,2681,149,0,0,0,3.73,F7
12,22.65,52682733,2326153.88,328,14759020,2477890,0,951354,10985290,4556,245,0,1,0,-2.62,D7
12,5.92,13479376,2278461.12,306,14792080,3016611,0,1126726,11107490,3685,210,0,0,0,4.18,H8
12,16.28,39779669,2443918.97,466,15851373,3149763,0,1462545,18090578,6423,300,0,1,0,-4.31,C7
12,8.01,18280285,2281043.80,6,15835585,3821344,0,1660592,17816867,3716,233,0,0,0,3.82,C6
12,18.47,38780120,2099286.53,260,16370477,3998685,0,2137981,26044181,7394,347,0,1,0,-3.94,B6
12,8.15,14776607,1813748.25,340,16244909,4398763,0,2071662,23149124,4906,308,0,0,0,4.85,E3
12,10.75,21519992,2001859.72,20,16531587,4518511,0,2575370,30908093,7543,371,0,1,0,-3.91,C3
12,4.22,8911887,2110321.34,10,16395151,4838047,0,2397870,26293875,4957,329,0,0,0,4.39,C5
12,7.97,14671199,1839879.48,164,16606470,4944983,0,2939029,34419608,8282,416,0,1,0,-3.30,B5
12,5.45,10707404,1963220.39,219,16523984,5346143,0,2796000,30182288,5727,361,0,0,0,4.23,E8

E6F6C4E7E8C3C2C5C6B2
12,1.97,5272975,2671213.27,307,1421150,215652,0,6296,6548,1321,75,0,0,0,14.30,D3
12,4.50,11488041,2555169.26,227,3149658,379576,0,27892,67404,1059,63,0,0,0,-14.38,E3
12,3.98,10174849,2553287.08,198,3796878,531685,0,42142,115025,2050,125,0,0,0,12.90,D2
12,3.85,8987630,2335662.68,30,5466495,788733,0,97951,344503,1231,88,0,0,0,-12.33,B4
12,4.88,12410677,2543171.52,93,6178951,957934,0,120169,492173,2431,169,0,0,0,13.82,B3
12,5.05,12059900,2387626.21,461,8373775,1365546,0,282065,1250376,3280,160,0,0,0,-13.87,D1
12,7.19,17681313,2458127.76,530,9285159,1653449,0,365219,1751487,4260,252,0,0,0,12.92,B5
12,2.62,5941827,2271340.60,28,9531243,1652644,0,403803,1900774,3494,181,0,0,0,-13.86,A6
12,6.81,16785348,2465895.11,477,11592370,2159010,0,636878,3780873,5990,351,0,0,0,15.20,A5
12,1.64,3782182,2301997.57,32,10337521,1824695,0,494830,2494816,3620,209,0,0,0,-16.18,C1
12,2.35,5615312,2394589.34,159,12224124,2338743,0,754681,4623836,6500,387,0,0,0,15.47,F4
12,1.57,3335680,2123284.53,30,10916395,2016409,0,606724,3014723,3726,246,0,0,0,-17.27,F5
12,2.68,6084895,2267099.48,85,12811994,2545044,0,899228,5574479,6773,456,0,0,0,18.52,D6
12,1.49,3177110,2129430.29,31,11463442,2218765,0,734102,3596810,3828,276,0,0,0,-19.20,A3
12,3.48,7935195,2276956.96,96,13580983,2897670,0,1163281,7173250,7169,507,0,0,0,17.57,A1
12,1.51,3205009,2115517.49,30,11957463,2342973,0,817537,4209996,4014,318,0,0,0,-20.17,F7

E6F4F3D6G4F6E7F8G7F7
12,1.72,4290417,2491531.36,79,1804726,191583,0,7286,13440,409,32,0,0,0,-26.70,C3
12,5.38,15413178,2865435.58,133,2867401,376242,0,19448,51688,666,55,0,0,0,25.90,F5
12,3.47,8925081,2575037.80,98,5676836,832670,0,95791,379811,872,87,0,0,0,-25.19,C6
12,7.68,21437486,2789523.23,20,6069823,996012,0,105589,478655,802,75,0,0,0,23.88,C4
12,9.51,24582533,2584098.92,234,12693571,2100869,0,544808,5342504,1773,118,0,0,0,-26.97,B4
12,16.16,48262930,2986752.27,95,10972242,1748436,0,416842,3081769,1303,112,0,0,0,26.50,H8
12,5.50,12321996,2239141.56,98,14396095,2762374,0,868483,9547903,2329,143,0,0,0,-24.73,C7
12,10.76,26283688,2442948.97,1,12750257,2203402,0,641908,5518350,1325,137,0,0,0,22.10,E3
12,7.94,18858726,2374257.33,33,15738751,4015327,0,1580758,16967249,2478,186,0,0,0,-23.79,D3
12,25.10,68181858,2716625.15,187,15340067,3028008,0,1226497,13966645,2117,211,0,0,0,25.31,D7
12,6.33,15504235,2451262.45,124,16275625,4820466,0,2071316,23790393,3005,221,0,0,0,-23.74,D8
12,13.14,33715342,2565269.88,93,15985656,3587515,0,1662700,19433104,2579,270,0,0,0,24.20,G3
12,2.91,7000991,2407493.47,0,16407343,5328775,0,2391145,26694794,3016,240,0,0,0,-22.75,H3
12,12.61,32375064,2566597.75,107,16347008,4218284,0,2170998,25195233,3053,306,0,0,0,21.79,E2
12,3.81,8933427,2344731.50,123,16528286,5943949,0,2806873,30458132,3647,262,0,0,0,-21.13,F2
12,13.47,32145298,2386436.38,53,16554325,4876436,0,2721205,31524543,3253,346,0,0,0,18.96,D2

E6F4G3D6C7F5E3F2C3E7
12,1.77,4443890,2510672.32,40,1642215,136418,0,4124,9963,341,46,0,0,0,-9.21,F6
12,5.21,14230654,2731411.52,113,2837465,315982,0,15987,50341,513,75,0,0,0,5.29,D3
12,4.41,10252917,2327035.18,65,4508418,678834,0,49026,197129,655,91,0,0,0,-8.08,F8
12,6.12,16080636,2627554.90,28,5487217,807509,0,63733,354720,617,120,0,0,0,4.63,G4
12,2.49,5387446,2164502.21,38,5890878,989174,0,105365,432682,836,124,0,0,0,-5.90,H3
12,3.21,7838189,2443325.75,3,6821485,1106574,0,135058,675777,649,141,0,0,0,4.68,G5
12,2.61,5730437,2193048.99,82,7365283,1288308,0,197157,840033,1183,155,0,0,0,-7.34,H4
12,3.39,8236232,2427418.80,17,8148913,1367838,0,228703,1155780,762,170,0,0,0,4.15,D7
12,1.78,3890956,2183476.99,27,8229351,1529378,0,289430,1183088,1322,176,0,0,0,-5.02,E1
12,3.80,9450915,2486428.57,23,9337765,1690283,0,371093,1779930,859,201,0,0,0,6.56,G6
12,1.28,2599805,2032685.69,166,8793322,1655947,0,346786,1457832,2097,211,0,0,0,-5.10,C8
12,1.67,3769362,2258455.36,90,9849421,1843694,0,448873,2120770,1192,258,0,0,0,8.05,F7
